ID,query_movie_id,recommended_movie_id,position,title,genre
5442_5,5442,6911,5,"Jolson Story, The (1946)",Musical
5442_6,5442,4222,6,C.H.U.D. (1984),Horror
5442_7,5442,3662,7,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
5442_8,5442,4932,8,Dressed to Kill (1980),Mystery|Thriller
5442_9,5442,206,9,Unzipped (1995),Documentary
5442_10,5442,1232,10,Stalker (1979),Drama|Mystery|Sci-Fi
77364_1,77364,3952,1,"Contender, The (2000)",Drama|Thriller
77364_2,77364,9000,2,That's Entertainment! III (1994),Documentary
77364_3,77364,6075,3,"Simple-Minded Murder, The (Enfaldige mördaren, Den) (1982)",Drama
77364_4,77364,1729,4,Jackie Brown (1997),Crime|Drama|Thriller
77364_5,77364,2428,5,"Faculty, The (1998)",Horror|Sci-Fi
77364_6,77364,6902,6,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
77364_7,77364,1170,7,Best of the Best 3: No Turning Back (1995),Action
77364_8,77364,3456,8,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
77364_9,77364,2585,9,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
77364_10,77364,6507,10,Just a Little Harmless Sex (1999),Comedy|Romance
26510_1,26510,4949,1,Invasion U.S.A. (1985),Action|Thriller
26510_2,26510,4950,2,Lone Wolf McQuade (1983),Action
26510_3,26510,7416,3,"Sunshine Boys, The (1975)",Comedy
26510_4,26510,676,4,They Bite (1996),Comedy|Horror|Sci-Fi
26510_5,26510,74,5,Bed of Roses (1996),Drama|Romance
26510_6,26510,1846,6,Nil By Mouth (1997),Drama
26510_7,26510,277,7,Miracle on 34th Street (1994),Drama
26510_8,26510,6629,8,House of Wax (1953),Crime|Horror|Mystery|Thriller
26510_9,26510,2771,9,Brokedown Palace (1999),Drama
26510_10,26510,6169,10,"Black Stallion Returns, The (1983)",Adventure|Children
46862_1,46862,4108,1,Five Corners (1987),Drama
46862_2,46862,6817,2,"White Hunter, Black Heart (1990)",Adventure|Drama
46862_3,46862,4684,3,Worth Winning (1989),Comedy
46862_4,46862,6912,4,You'll Never Get Rich (1941),Comedy|Musical|Romance
46862_5,46862,2591,5,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Drama|Romance
46862_6,46862,4400,6,Donovan's Brain (1953),Sci-Fi
46862_7,46862,8225,7,Night of the Living Dead (1990),Horror
46862_8,46862,8132,8,Gladiator (1992),Action|Drama
46862_9,46862,2186,9,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
46862_10,46862,3383,10,Big Fella (1937),Drama|Musical
3708_1,3708,228,1,Destiny Turns on the Radio (1995),Comedy
3708_2,3708,6406,2,Two Evil Eyes (1990),Horror
3708_3,3708,4297,3,Pelle the Conqueror (Pelle erobreren) (1987),Drama
3708_4,3708,1665,4,Bean (1997),Comedy
3708_5,3708,619,5,Ed (1996),Comedy
3708_6,3708,1529,6,Nowhere (1997),Comedy|Drama
3708_7,3708,2404,7,Rambo III (1988),Action|Adventure|Thriller|War
3708_8,3708,3229,8,Another Man's Poison (1952),Crime|Drama
3708_9,3708,6046,9,Claudine (1974),Drama
3708_10,3708,7140,10,"Legend of Leigh Bowery, The (2002)",Documentary
2016_1,2016,79,1,"Juror, The (1996)",Drama|Thriller
2016_2,2016,3079,2,Mansfield Park (1999),Comedy|Drama|Romance
2016_3,2016,2964,3,Julien Donkey-Boy (1999),Drama
2016_4,2016,2431,4,Patch Adams (1998),Comedy|Drama
2016_5,2016,6770,5,My Life Without Me (2003),Drama|Romance
2016_6,2016,1367,6,101 Dalmatians (1996),Adventure|Children|Comedy
2016_7,2016,1798,7,Hush (1998),Thriller
2016_8,2016,370,8,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
2016_9,2016,7933,9,"Night in Casablanca, A (1946)",Comedy
2016_10,2016,7140,10,"Legend of Leigh Bowery, The (2002)",Documentary
71810_1,71810,7657,1,Versus (2000),Action|Comedy|Fantasy|Horror
71810_2,71810,6026,2,"Deathmaker, The (Totmacher, Der) (1995)",Crime|Drama
71810_3,71810,2526,3,Meteor (1979),Sci-Fi
71810_4,71810,158,4,Casper (1995),Adventure|Children
71810_5,71810,2533,5,Escape from the Planet of the Apes (1971),Action|Sci-Fi
71810_6,71810,3624,6,Shanghai Noon (2000),Action|Adventure|Comedy|Western
71810_7,71810,2074,7,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance
71810_8,71810,3933,8,"Killer Shrews, The (1959)",Horror|Sci-Fi
71810_9,71810,2729,9,Lolita (1962),Drama|Romance
71810_10,71810,7266,10,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi
8795_1,8795,1789,1,"Sadness of Sex, The (1995)",Drama
8795_2,8795,5954,2,25th Hour (2002),Crime|Drama
8795_3,8795,5858,3,"Soupe aux Choux, La (1981)",Comedy
8795_4,8795,5857,4,So Fine (1981),Comedy
8795_5,8795,6271,5,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance
8795_6,8795,2955,6,Penitentiary II (1982),Drama
8795_7,8795,5971,7,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
8795_8,8795,8859,8,SuperBabies: Baby Geniuses 2 (2004),Comedy
8795_9,8795,6215,9,Laurel Canyon (2002),Drama
8795_10,8795,3677,10,Baraka (1992),Documentary
69_1,69,46,1,How to Make an American Quilt (1995),Drama|Romance
69_2,69,7222,2,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama
69_3,69,2580,3,Go (1999),Comedy|Crime
69_4,69,3441,4,Red Dawn (1984),Action|Drama|War
69_5,69,3967,5,Billy Elliot (2000),Drama
69_6,69,7054,6,Little Women (1949),Drama
69_7,69,8934,7,Bebe's Kids (1992),Animation|Children|Comedy
69_8,69,940,8,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
69_9,69,1442,9,Prefontaine (1997),Drama
69_10,69,141,10,"Birdcage, The (1996)",Comedy
6003_1,6003,908,1,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
6003_2,6003,4749,2,3 Ninjas Kick Back (1994),Action|Children|Comedy
6003_3,6003,4665,3,Shocker (1989),Horror
6003_4,6003,1849,4,Prince Valiant (1997),Adventure
6003_5,6003,4109,5,Flowers in the Attic (1987),Drama|Thriller
6003_6,6003,1520,6,Commandments (1997),Romance
6003_7,6003,5363,7,"New Guy, The (2002)",Comedy
6003_8,6003,5362,8,White Fang 2: Myth of the White Wolf (1994),Adventure|Children
6003_9,6003,4039,9,Annie (1982),Children|Musical
6003_10,6003,5742,10,First Monday in October (1981),Comedy|Drama
40597_1,40597,3672,1,Benji (1974),Adventure|Children
40597_2,40597,6284,2,DysFunktional Family (2003),Comedy|Documentary
40597_3,40597,2418,3,Nothing in Common (1986),Comedy
40597_4,40597,1626,4,Fire Down Below (1997),Action|Drama|Thriller
40597_5,40597,6471,5,Defense of the Realm (1986),Thriller
40597_6,40597,8709,6,How I Got Into College (1989),Comedy|Romance
40597_7,40597,2198,7,Modulations (1998),Documentary
40597_8,40597,3887,8,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
40597_9,40597,4802,9,Operation Petticoat (1959),Action|Comedy|Romance|War
40597_10,40597,4518,10,"Lair of the White Worm, The (1988)",Horror
44788_1,44788,3955,1,"Ladies Man, The (2000)",Comedy
44788_2,44788,6502,2,28 Days Later (2002),Action|Horror|Sci-Fi
44788_3,44788,6504,3,Gasoline (Benzina) (2001),Crime
44788_4,44788,2347,4,"Pope of Greenwich Village, The (1984)",Drama
44788_5,44788,6105,5,Moonlighting (1982),Drama
44788_6,44788,6566,6,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
44788_7,44788,5950,7,"Jimmy Show, The (2002)",Comedy|Drama
44788_8,44788,2431,8,Patch Adams (1998),Comedy|Drama
44788_9,44788,3449,9,"Good Mother, The (1988)",Drama
44788_10,44788,6006,10,Just Married (2003),Comedy|Romance
461_1,461,2147,1,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy
461_2,461,927,2,"Women, The (1939)",Comedy
461_3,461,8272,3,Cromwell (1970),Drama
461_4,461,7893,4,Return of the Street Fighter (Satsujin ken 2) (1974),Action|Crime|Drama
461_5,461,7081,5,I'm No Angel (1933),Comedy
461_6,461,7487,6,Henry & June (1990),Drama
461_7,461,5322,7,World Traveler (2001),Drama
461_8,461,5323,8,Jason X (2002),Horror|Sci-Fi|Thriller
461_9,461,7915,9,Samurai Fiction (SF: Episode One) (1998),Action|Adventure|Comedy
461_10,461,6084,10,Honkytonk Man (1982),Comedy|Drama
374_1,374,6988,1,Broken Blossoms or The Yellow Man and the Girl (1919),Drama|Romance
374_2,374,5241,2,Seems Like Old Times (1980),Comedy|Romance
374_3,374,5240,3,Running Scared (1980),Action|Drama
374_4,374,1522,4,Ripe (1996),Drama
374_5,374,1487,5,Selena (1997),Drama|Musical
374_6,374,7384,6,Since Otar Left (Depuis qu'Otar est parti...) (2003),Drama
374_7,374,249,7,Immortal Beloved (1994),Drama|Romance
374_8,374,4701,8,Rush Hour 2 (2001),Action|Comedy
374_9,374,8512,9,Silent Movie (1976),Comedy
374_10,374,4293,10,Summer Rental (1985),Comedy
2770_1,2770,1101,1,Top Gun (1986),Action|Romance
2770_2,2770,1425,2,Fierce Creatures (1997),Comedy
2770_3,2770,2328,3,Vampires (1998),Horror|Western
2770_4,2770,7077,4,Way Down East (1920),Drama|Romance
2770_5,2770,7207,5,Where the Boys Are (1960),Comedy
2770_6,2770,6216,6,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama
2770_7,2770,7982,7,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller
2770_8,2770,6723,8,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
2770_9,2770,1544,9,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
2770_10,2770,1752,10,Hard Rain (1998),Action|Crime|Thriller
52604_1,52604,4637,1,Red Scorpion (1989),Action
52604_2,52604,7169,2,Chasing Liberty (2004),Comedy|Romance
52604_3,52604,3653,3,"Endless Summer, The (1966)",Documentary
52604_4,52604,7344,4,"Wrong Arm of the Law, The (1963)",Comedy|Crime
52604_5,52604,7337,5,American Gun (2002),Drama
52604_6,52604,3190,6,Supernova (2000),Adventure|Sci-Fi|Thriller
52604_7,52604,5002,7,Fritz the Cat (1972),Animation
52604_8,52604,5001,8,Sahara (1943),Action|Drama|War
52604_9,52604,3953,9,Dr. T and the Women (2000),Comedy|Romance
52604_10,52604,4114,10,"Good Morning, Babylon (1987)",Drama
194_1,194,8158,1,Rush (1991),Crime|Drama
194_2,194,4675,2,Three Fugitives (1989),Action|Comedy
194_3,194,1694,3,"Apostle, The (1997)",Drama
194_4,194,8014,4,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
194_5,194,37,5,Across the Sea of Time (1995),Documentary|IMAX
194_6,194,2444,6,24 7: Twenty Four Seven (1997),Comedy|Drama
194_7,194,4136,7,"Month in the Country, A (1987)",Drama
194_8,194,7124,8,Grass (1999),Documentary
194_9,194,8699,9,Dancing in September (2000),Drama
194_10,194,6768,10,Luther (2003),Drama
122896_1,122896,8527,1,I'll Sleep When I'm Dead (2003),Crime|Drama
122896_2,122896,2040,2,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy
122896_3,122896,8622,3,Fahrenheit 9/11 (2004),Documentary
122896_4,122896,8955,4,Undertow (2004),Crime|Drama|Thriller
122896_5,122896,6106,5,Mother Lode (1982),Adventure
122896_6,122896,6253,6,Down and Out with the Dolls (2001),Comedy
122896_7,122896,5079,7,Young at Heart (1954),Drama|Musical|Romance
122896_8,122896,5078,8,Falling in Love (1984),Drama|Romance
122896_9,122896,656,9,Eddie (1996),Comedy
122896_10,122896,439,10,Dangerous Game (1993),Drama
7348_1,7348,735,1,Cemetery Man (Dellamorte Dellamore) (1994),Horror
7348_2,7348,4693,2,Idiot Box (1996),Crime|Drama
7348_3,7348,4060,3,Love Field (1992),Drama
7348_4,7348,8632,4,Secret Society (2002),Comedy
7348_5,7348,8201,5,At Play in the Fields of the Lord (1991),Drama
7348_6,7348,4177,6,"Mirror Crack'd, The (1980)",Crime|Mystery|Thriller
7348_7,7348,3073,7,"Sandpiper, The (1965)",Drama|Romance
7348_8,7348,4260,8,"Visit, The (2000)",Drama
7348_9,7348,2627,9,Endurance (1999),Documentary|Drama
7348_10,7348,1993,10,Child's Play 3 (1991),Comedy|Horror|Thriller
8337_1,8337,1535,1,Love! Valour! Compassion! (1997),Drama|Romance
8337_2,8337,3812,2,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
8337_3,8337,7240,3,King David (1985),Action|Drama|War
8337_4,8337,6035,4,Pépé le Moko (1937),Crime|Drama|Romance
8337_5,8337,2545,5,Relax... It's Just Sex (1998),Comedy
8337_6,8337,1084,6,Bonnie and Clyde (1967),Crime|Drama
8337_7,8337,2587,7,Life (1999),Comedy|Crime|Drama
8337_8,8337,3551,8,Marathon Man (1976),Crime|Drama|Thriller
8337_9,8337,6960,9,Marquis (1989),Drama
8337_10,8337,281,10,Nobody's Fool (1994),Comedy|Drama|Romance
57368_1,57368,5320,1,Spooky House (2000),Children
57368_2,57368,5321,2,"Triumph of Love, The (2001)",Comedy
57368_3,57368,2931,3,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy
57368_4,57368,8912,4,Taxi (2004),Action|Comedy
57368_5,57368,8275,5,College (1927),Comedy
57368_6,57368,1991,6,Child's Play (1988),Horror|Thriller
57368_7,57368,4214,7,Revenge of the Nerds (1984),Comedy
57368_8,57368,4095,8,Cry Freedom (1987),Drama
57368_9,57368,2566,9,Doug's 1st Movie (1999),Animation|Children
57368_10,57368,2712,10,Eyes Wide Shut (1999),Drama|Mystery|Thriller
1806_1,1806,569,1,Little Big League (1994),Comedy|Drama
1806_2,1806,1054,2,Get on the Bus (1996),Drama
1806_3,1806,6781,3,"Jacob the Liar (Jakob, der Lügner) (1975)",Drama
1806_4,1806,7618,4,Chaplin (1992),Drama
1806_5,1806,4130,5,Maid to Order (1987),Comedy|Fantasy
1806_6,1806,5209,6,Ffolkes (1979),Action|Adventure|Thriller
1806_7,1806,5208,7,"Ninth Configuration, The (a.k.a. Twinkle, Twinkle, Killer Kane) (1980)",Drama|War
1806_8,1806,5494,8,"Earth Trembles, The (Terra trema: Episodio del mare, La) (1948)",Drama
1806_9,1806,5495,9,Modesty Blaise (1966),Comedy
1806_10,1806,583,10,Dear Diary (Caro Diario) (1994),Comedy|Drama
42734_1,42734,3804,1,H.O.T.S. (1979),Comedy
42734_2,42734,382,2,Wolf (1994),Drama|Horror|Romance|Thriller
42734_3,42734,389,3,"Colonel Chabert, Le (1994)",Drama|Romance|War
42734_4,42734,6898,4,Sweet Sixteen (2002),Drama
42734_5,42734,7159,5,Two Men Went to War (2003),Comedy|War
42734_6,42734,630,6,Carried Away (1996),Drama|Romance
42734_7,42734,5057,7,4 for Texas (1963),Comedy|Western
42734_8,42734,5058,8,Heart of Glass (Herz aus Glas) (1976),Drama
42734_9,42734,4701,9,Rush Hour 2 (2001),Action|Comedy
42734_10,42734,980,10,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action
2226_1,2226,4183,1,"Unbelievable Truth, The (1989)",Comedy|Drama
2226_2,2226,8727,2,"Day of the Locust, The (1975)",Drama
2226_3,2226,2100,3,Splash (1984),Comedy|Fantasy|Romance
2226_4,2226,2004,4,Gremlins 2: The New Batch (1990),Comedy|Horror
2226_5,2226,3091,5,Kagemusha (1980),Drama|War
2226_6,2226,5019,6,Queen Bee (1955),Drama
2226_7,2226,5020,7,Silent Trigger (1996),Action|Drama
2226_8,2226,6202,8,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance
2226_9,2226,390,9,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama
2226_10,2226,6340,10,Only the Strong Survive - A Celebration of Soul (2002),Documentary|Musical
988_1,988,1937,1,Going My Way (1944),Comedy|Drama|Musical
988_2,988,8730,2,To End All Wars (2001),Action|Drama|War
988_3,988,1445,3,McHale's Navy (1997),Comedy|War
988_4,988,5948,4,"Guys, The (2002)",Drama
988_5,988,3443,5,Born American (1986),Action|Drama|Thriller
988_6,988,5963,6,"Children's Hour, The (1961)",Drama
988_7,988,1925,7,Wings (1927),Action|Drama|Romance|War
988_8,988,483,8,King of the Hill (1993),Drama
988_9,988,7723,9,Good Guys Wear Black (1978),Action
988_10,988,7295,10,After the Life (2002),Crime|Drama
129659_1,129659,950,1,"Thin Man, The (1934)",Comedy|Crime
129659_2,129659,8952,2,Falling Angels (2003),Drama
129659_3,129659,8950,3,"Machinist, The (Maquinista, El) (2004)",Mystery|Thriller
129659_4,129659,4922,4,Halls of Montezuma (1950),Adventure|War
129659_5,129659,8989,5,Damn Yankees! (1958),Comedy|Musical
129659_6,129659,8368,6,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
129659_7,129659,1819,7,Storefront Hitchcock (1997),Documentary|Musical
129659_8,129659,6872,8,"House of the Dead, The (2003)",Action|Horror
129659_9,129659,684,9,Windows (1980),Drama
129659_10,129659,1236,10,Trust (1990),Comedy|Drama|Romance
924_1,924,2805,1,Mickey Blue Eyes (1999),Comedy|Romance
924_2,924,5593,2,No Way to Treat a Lady (1968),Crime|Drama|Thriller
924_3,924,5595,3,Shock Waves (1977),Horror
924_4,924,674,4,Barbarella (1968),Adventure|Comedy|Sci-Fi
924_5,924,6165,5,Ordinary Sinner (2001),Drama|Romance
924_6,924,3455,6,Buddy Boy (1999),Drama|Thriller
924_7,924,2777,7,Cobra (1925),Drama
924_8,924,6646,8,Valley of the Dolls (1967),Drama
924_9,924,7730,9,Matinee (1993),Comedy|Drama
924_10,924,5568,10,Johnny Dangerously (1984),Comedy
136602_1,136602,2748,1,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy
136602_2,136602,1060,2,Swingers (1996),Comedy|Drama
136602_3,136602,1930,3,Cavalcade (1933),Drama|Romance|War
136602_4,136602,8024,4,"Thing Called Love, The (1993)",Comedy|Drama|Romance
136602_5,136602,4382,5,Wolves (1999),Documentary|IMAX
136602_6,136602,3189,6,My Dog Skip (1999),Children|Drama
136602_7,136602,1211,7,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance
136602_8,136602,941,8,"Mark of Zorro, The (1940)",Adventure
136602_9,136602,1797,9,Everest (1998),Documentary|IMAX
136602_10,136602,7127,10,Run (1991),Action|Drama|Thriller
107630_1,107630,2227,1,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller
107630_2,107630,504,2,No Escape (1994),Action|Drama|Sci-Fi
107630_3,107630,1956,3,Ordinary People (1980),Drama
107630_4,107630,8044,4,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir
107630_5,107630,1579,5,For Ever Mozart (1996),Drama
107630_6,107630,8542,6,"Day at the Races, A (1937)",Comedy|Musical
107630_7,107630,680,7,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
107630_8,107630,1277,8,Cyrano de Bergerac (1990),Comedy|Drama|Romance
107630_9,107630,854,9,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
107630_10,107630,791,10,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
177763_1,177763,8935,1,All I Want for Christmas (1991),Children|Comedy
177763_2,177763,6253,2,Down and Out with the Dolls (2001),Comedy
177763_3,177763,656,3,Eddie (1996),Comedy
177763_4,177763,4794,4,Opera (1987),Crime|Horror|Mystery
177763_5,177763,355,5,"Flintstones, The (1994)",Children|Comedy|Fantasy
177763_6,177763,6954,6,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
177763_7,177763,3204,7,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
177763_8,177763,4460,8,Encounter in the Third Dimension (1999),IMAX
177763_9,177763,8622,9,Fahrenheit 9/11 (2004),Documentary
177763_10,177763,6311,10,"Other Side of Heaven, The (2001)",Adventure|Drama
159415_1,159415,6321,1,Stella (1990),Drama
159415_2,159415,4833,2,"Changeling, The (1980)",Horror|Mystery|Thriller
159415_3,159415,7118,3,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War
159415_4,159415,6854,4,"Bedford Incident, The (1965)",Drama|Thriller|War
159415_5,159415,8600,5,Angels with Dirty Faces (1938),Crime|Drama
159415_6,159415,3332,6,"Legend of Lobo, The (1962)",Adventure|Children
159415_7,159415,234,7,Exit to Eden (1994),Comedy
159415_8,159415,1274,8,Akira (1988),Action|Adventure|Animation|Sci-Fi
159415_9,159415,8119,9,Crossroads (1986),Drama
159415_10,159415,6277,10,Winter Kills (1979),Drama
127204_1,127204,1119,1,Drunks (1995),Drama
127204_2,127204,6287,2,Anger Management (2003),Comedy
127204_3,127204,4487,3,Cocktail (1988),Drama|Romance
127204_4,127204,6163,4,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller
127204_5,127204,1563,5,Dream With the Fishes (1997),Drama
127204_6,127204,3968,6,Bedazzled (2000),Comedy
127204_7,127204,1796,7,In God's Hands (1998),Action|Drama
127204_8,127204,3067,8,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
127204_9,127204,4736,9,Summer Catch (2001),Comedy|Romance
127204_10,127204,2951,10,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
43932_1,43932,7892,1,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",Action
43932_2,43932,2535,2,Earthquake (1974),Action|Drama|Thriller
43932_3,43932,1503,3,8 Heads in a Duffel Bag (1997),Comedy
43932_4,43932,4342,4,Big Eden (2000),Drama|Romance
43932_5,43932,3680,5,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
43932_6,43932,6285,6,Levity (2003),Drama
43932_7,43932,6025,7,CB4 - The Movie (1993),Comedy
43932_8,43932,145,8,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller
43932_9,43932,2845,9,Whiteboyz (1999),Comedy|Drama
43932_10,43932,8970,10,Finding Neverland (2004),Drama
58306_1,58306,5515,1,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama
58306_2,58306,5514,2,Lan Yu (2001),Drama|Romance
58306_3,58306,1851,3,Leather Jacket Love Story (1997),Drama|Romance
58306_4,58306,6468,4,"Stranger Among Us, A (1992)",Crime|Drama|Romance
58306_5,58306,3548,5,Auntie Mame (1958),Comedy|Drama
58306_6,58306,3222,6,Carmen (1984),Drama
58306_7,58306,7186,7,Once Upon a Crime... (1992),Comedy|Mystery
58306_8,58306,8924,8,I Wanna Hold Your Hand (1978),Comedy
58306_9,58306,965,9,"39 Steps, The (1935)",Drama|Mystery|Thriller
58306_10,58306,6277,10,Winter Kills (1979),Drama
6287_1,6287,1085,1,"Old Man and the Sea, The (1958)",Adventure|Drama
6287_2,6287,2698,2,Zone 39 (1997),Sci-Fi
